0.5979	0.0034346	0.39867	1.52E-09
0.59803	0.003416	0.39855	1.42E-09
0.59934	0.0035384	0.39712	1.44E-09
0.59798	0.0038002	0.39822	1.38E-09
0.59798	0.0033847	0.39863	1.29E-09
0.59937	0.0034796	0.39715	1.32E-09
0.59902	0.0037925	0.39718	1.34E-09
0.59935	0.0038511	0.3968	1.27E-09
0.59793	0.0037447	0.39833	1.26E-09
0.59794	0.0034215	0.39864	1.16E-09
0.59924	0.0035347	0.39722	1.20E-09
0.59851	0.0037597	0.39773	1.23E-09
0.59776	0.0040478	0.39819	1.24E-09
0.59916	0.0041191	0.39672	1.16E-09
0.59928	0.0038352	0.39688	1.15E-09
0.59781	0.0037447	0.39844	1.13E-09
0.59741	0.0035709	0.39902	1.02E-09
0.59904	0.0036391	0.39732	1.06E-09
0.59816	0.0038633	0.39798	1.10E-09
0.59737	0.0041031	0.39853	1.13E-09
0.59589	0.0042958	0.39981	1.15E-09
0.59905	0.0044506	0.3965	1.06E-09
0.59942	0.0041971	0.39638	1.05E-09
0.59914	0.0040297	0.39683	1.02E-09
0.59767	0.0039538	0.39838	9.89E-10
0.59867	0.0043671	0.39696	9.30E-10
0.59737	0.0042425	0.39838	5.41E-10
0.59795	0.0044641	0.39759	9.70E-10
0.59647	0.0045904	0.39894	1.00E-09
0.59488	0.0047491	0.40037	1.03E-09
0.59243	0.004905	0.40267	1.05E-09
0.59819	0.0047108	0.3971	9.57E-10
0.59923	0.0047488	0.39602	9.49E-10
0.5991	0.0047925	0.39611	9.27E-10
0.59881	0.0046465	0.39654	8.95E-10
0.59732	0.0045406	0.39814	8.57E-10
0.59777	0.0034522	0.39878	1.58E-09
0.59802	0.0034074	0.39857	1.50E-09
0.59921	0.0035414	0.39725	1.52E-09
0.59794	0.0038743	0.39819	1.49E-09
0.59804	0.0033937	0.39856	1.39E-09
0.59938	0.0034871	0.39713	1.42E-09
0.59905	0.0037879	0.39716	1.44E-09
0.59932	0.0038733	0.3968	1.38E-09
0.59787	0.0037496	0.39838	1.37E-09
0.59798	0.0034224	0.3986	1.25E-09
0.5993	0.0034852	0.39722	1.29E-09
0.59863	0.0037326	0.39764	1.32E-09
0.59788	0.0041037	0.39802	1.34E-09
0.59923	0.0040986	0.39667	1.27E-09
0.59928	0.0038161	0.39691	1.26E-09
0.59777	0.003752	0.39848	1.23E-09
0.59779	0.0034213	0.39879	1.11E-09
0.59928	0.0035068	0.39722	1.16E-09
0.59838	0.0037617	0.39786	1.20E-09
0.59743	0.0040102	0.39856	1.23E-09
0.59602	0.0043294	0.39965	1.24E-09
0.59855	0.0043928	0.39706	1.16E-09
0.59925	0.0041086	0.39664	1.15E-09
0.59913	0.0038486	0.39703	1.13E-09
0.59764	0.0038229	0.39853	1.09E-09
